filename,keywords,freesound_id,sound_link,manufacturer,license,superclass,subclass,title,description,duration,original_samplerate,original_bitdepth,original_file_type,num_downloads,avg_rating,geotag,start_time_s,end_time_s,original_filename
113356.mp3,"bus, field-recording, highway, ominous, overpass, public, traffic, transportation",113356,https://freesound.org/people/NoiseCollector/sounds/113356/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,walkinghomeoverpass3.wav,Recorded during a 12 hour work day. Taking my time passing under I-95 and recording the ominous road sounds from above and echoed traffic from inside the concrete tunnelled environment.,87.2439,44100.0,16,wav,113,0.0,,20.8,48.959,113356_walkinghomeoverpass3wav.mp3
113344.mp3,"bus, cb, chatter, field-recording, public, radio, transportation",113344,https://freesound.org/people/NoiseCollector/sounds/113344/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,radiochatter.wav,Recorded during a 12 hour work day. Radio chatter bugs bunny to earth.,15.627,44100.0,16,wav,77,3.0,,0.0,15.627,113344_radiochatterwav.mp3
113351.mp3,"bus, field-recording, public, transportation",113351,https://freesound.org/people/NoiseCollector/sounds/113351/,NoiseCollector,http://creativecommons.org/licenses/by/3.0/,Transportation,Bus,walkingacrossthestreet.wav,Recorded during a 12 hour work day. Walking across the street.,42.8292,44100.0,16,wav,63,0.0,,16.2,36.898,113351_walkingacrossthestreetwav.mp3
634655.mp3,"passenger-train, electric, rail-road, rail-way, vibrations, rail, clang, horn, whistle, electric-train, train, electrical, passing, pass, clatter, wheels, railway, locomotive",634655,https://freesound.org/people/Dan_AudioFile/sounds/634655/,Dan_AudioFile,https://creativecommons.org/licenses/by/4.0/,Transportation,Train,"Electric Train, Passing-by, Train-horn, Loud and Scary .mono.wav","smaller Brighton express train going past and sounding its horn. great shift as it approaches and goes past. the other platform so it sounds further away than the other recordings. There is less wind sounds and less imediate close wind as the train goes past. Travelling slightly faster than the other trains and as it goes past the driver sounds the horn.

Recorded using senheiser shotgun microphone in blimp",23.458,48000.0,24,wav,663,4.714285714285714,,0.0,23.451,634655_Electric Train Passing-by Train-horn Loud and Scary monowav.mp3
219833.mp3,"village, town, romania, blume, people, romanian, felix, rail, horning, walkers, horn, Bacau, small, train, OMO36-01T014, walker, railway, passing, pass, by",219833,https://freesound.org/people/felix.blume/sounds/219833/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train passing by and horning in Romania (Bacau). Close recording.,"Some walkers are crossing the railway, the train is passing by and horning in the small town of Bacau (Romania). Some village atmosphere in background.

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
recorded in 2013 in Bacau, Romania
Sound Reference: @OMO36-01T014

more sounds on <a href=""http://www.felixblume.com/"" rel=""nofollow"">http://www.felixblume.com/</a>

Please rate or comment the sound if you like it!
",90.5157,96000.0,24,wav,1309,4.352941176470588,46.535838418100184 26.923198699951172,21.246,49.512,219833_Train passing by and horning in Romania Bacau Close recording.mp3
744148.mp3,"midtrain, wayside, engine, horn, Train, distributed, power",744148,https://freesound.org/people/wrinkledsack/sounds/744148/,wrinkledsack,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train with Wayside Horn,"Train crossing in DeKalb, Illinois Fourth and Lincoln Hwy.  Wayside horns, distributed power engine at 3:17.  Left of intersection is in Channel 1, intersection is in Channel 2.",264.333,48000.0,24,wav,36,0.0,41.929594 -88.749952,45.0,74.855,744148_Train with Wayside Horn.mp3
141273.mp3,"gyro, train, rail, electric, horn",141273,https://freesound.org/people/OroborosNZ/sounds/141273/,OroborosNZ,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train horn, Departs","A Melbourne electric train horn sounds (clipped, but good) and pulls away from station. Outdoor suburbs in summer.

XY-coincident stereo recording @44k1",24.4245,44100.0,16,aiff,850,4.666666666666667,-37.84404576374379 145.07554650306702,0.0,24.017,141273_Train horn Departs.mp3
667707.mp3,"wagon, Blume, Field-Recording, Bagdad, away, Felix, rail, Felixblume, horn, train, California, close, movement, 1m, desert, transport, ground",667707,https://freesound.org/people/felix.blume/sounds/667707/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train passing by with microphone 1 meter away and close to the ground, rail wagon, train horn, recorded in the desert in Bagdad, California","Train passing by with microphone 1 meter away and close to the ground, rail wagon, train horn, recorded in the desert in Bagdad, California

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
Recorded in October 2013 in Bagdad, California (USA)
Original recording in Wave, 96kHz, 24bit
Sound Ref: @CD131019T011",157.862,96000.0,24,wav,53,5.0,,31.426,46.665,667707_Train passing by with microphone 1 meter away and close to the ground rail wagon train horn recorded in the desert in Bagdad California.mp3
539918.mp3,"distance, passenger-train, slows, horn, train, train-passing, railway",539918,https://freesound.org/people/sama66/sounds/539918/,sama66,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn then passing,"Train horn, train approaches, slows down then passes and silence at the crossing.",115.458,48000.0,16,wav,115,3.5,,9.2,38.243,539918_Train horn then passing.mp3
539922.mp3,"railway, train, india, locomotive, horn",539922,https://freesound.org/people/sama66/sounds/539922/,sama66,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn and passing,"Train horn, approaches, slows down then passes and silence at the crossing.",115.458,48000.0,24,wav,91,0.0,25.1957976543 75.8378472487,9.2,27.874,539922_Train horn and passing.mp3
667744.mp3,"city, Blume, field-recording, vibration, Felix, rail, Felixblume, saturated, horn, train, close, passing, Nebraska, Ogallala",667744,https://freesound.org/people/felix.blume/sounds/667744/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train passing, close recording with horn and very saturated rail vibration, recorded in Ogallala, Nebraska city access","Train passing, close recording with horn and very saturated rail vibration, city hum and wind recorded in Ogallala, Nebraska city access 

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
Recorded in May 2013 in Ogallala, Nebraska (USA)
Original recording in Wave, 96kHz, 24bit
Sound Ref: @CD130521T017",195.807,96000.0,24,wav,55,2.5,,69.826,90.477,667744_Train passing close recording with horn and very saturated rail vibration recorded in Ogallala Nebraska city access.mp3
73732.mp3,"copenhagen, denmark, horn, passing, platform, station, taarnby, train",73732,https://freesound.org/people/sebastianlund/sounds/73732/,sebastianlund,http://creativecommons.org/licenses/by/3.0/,Transportation,Train,Train Passing_with horn.wav,"Recording of a passing train on the platform. 2 meters from the train.
Horn sounds in the beginning of the track.",48.2975,44100.0,16,wav,735,4.75,,12.11,29.199,73732_Train Passing_with hornwav.mp3
573180.mp3,"train, distant, horn",573180,https://freesound.org/people/TRP/sounds/573180/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant noisy lo fi 77mel 24-96 180704.wav,"Distant train horn, noisy urban, lo-fi.",40.5,96000.0,24,wav,235,4.5,,0.807,21.575,573180_Train horn distant noisy lo fi 77mel 24-96 180704wav.mp3
574427.mp3,"train, distant, horn",574427,https://freesound.org/people/TRP/sounds/574427/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant lo fi St John 190601.flac,"Very distant train horn, birds, noisy. Stereo spaced EM172s.",25.7875,48000.0,24,flac,218,5.0,,0.0,25.761,574427_Train horn distant lo fi St John 190601flac.mp3
667745.mp3,"city, Blume, field-recording, Ogallala, hum, Felix, rail, Felixblume, Nebraska, horn, access, train, close, saturated, passing, wind",667745,https://freesound.org/people/felix.blume/sounds/667745/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train passing by, close recording with saturated horn, rail, wind and city hum, recorded in Ogallala, Nebraska city access","Train passing by, close recording with saturated horn, rail, wind and city hum, recorded in Ogallala, Nebraska city access 

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
Recorded in May 2013 in Ogallala, Nebraska (USA)
Original recording in Wave, 96kHz, 24bit
Sound Ref: @CD130521T015",185.043,96000.0,24,wav,62,5.0,,90.02,118.442,667745_Train passing by close recording with saturated horn rail wind and city hum recorded in Ogallala Nebraska city access.mp3
577321.mp3,"bell, train, horn",577321,https://freesound.org/people/TRP/sounds/577321/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train, approach, horn, bell, engine, STRATFORD, 2011.wav","Train approaching outdoor station, horn bell, engine, passes (2011). Sony M10.",48.9629,48000.0,24,wav,160,4.75,43.3645557139 -80.9753939387,26.29,48.623,577321_Train approach horn bell engine STRATFORD 2011wav.mp3
266339.mp3,"City, Harbour, Horn, Skyline, Train, Sydney, Passing, Boat",266339,https://freesound.org/people/snapant/sounds/266339/,snapant,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"JJMFX Underneath Sydney harbour bridge (boat horn, train overhead, industrial, light breeze).WAV","Underneath Sydney harbour bridge (echoey boat horn, train overhead, industrial, light breeze)",267.599,48000.0,24,wav,467,3.75,-33.84899 151.21228,133.6,159.118,266339_JJMFX Underneath Sydney harbour bridge boat horn train overhead industrial light breezeWAV.mp3
574426.mp3,"railroad, train, horn",574426,https://freesound.org/people/TRP/sounds/574426/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant pass KAMLOOPS 190824wav.flac,"Distant train horn, engine, pass. Homemade parabolic with EM172s.",61.7052,48000.0,24,flac,128,0.0,,1.016,28.043,574426_Train horn distant pass KAMLOOPS 190824wavflac.mp3
126568.mp3,"field-recording, horn, metal, metalic, noise, train, train-tracks, wistle",126568,https://freesound.org/people/nnus/sounds/126568/,nnus,http://creativecommons.org/licenses/by-nc/3.0/,Transportation,Train,nnus_train_horn_track_noise.wav,a train approaching and tooting it's little horn as it passes by. then about 55 seconds of track noise/ crossing arm signal alarm.,64.0,44100.0,32,wav,1505,4.529411764705882,,4.866,23.231,126568_nnus_train_horn_track_noisewav.mp3
574424.mp3,"train, wind, horn",574424,https://freesound.org/people/TRP/sounds/574424/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant wind Irving Nature Park 190929.flac,"Distant train horn, in windy wooded area. Stereo spaced EM172s.",51.8324,48000.0,24,flac,94,5.0,45.2160237973 -66.1275080111,0.409,23.09,574424_Train horn distant wind Irving Nature Park 190929flac.mp3
575285.mp3,"train, horn, bell",575285,https://freesound.org/people/TRP/sounds/575285/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train approach horn pass Stratford 09.flac,"Train approaches station, bell ringing, horn. Stratford, ON. Zoom H2 internal mics.",54.7823,48000.0,16,flac,181,5.0,,33.4,54.703,575285_Train approach horn pass Stratford 09flac.mp3
574425.mp3,"train, distant, horn",574425,https://freesound.org/people/TRP/sounds/574425/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant screeches Saint John 191006.flac,"Noisy, short, train horn, brake squeaks. Stereo spaced EM172s.",26.256,48000.0,24,flac,89,0.0,,0.0,26.184,574425_Train horn distant screeches Saint John 191006flac.mp3
667708.mp3,"wagon, Blume, Field-Recording, Bagdad, away, Felix, rail, Felixblume, horn, train, California, close, movement, 1m, desert, transport, ground",667708,https://freesound.org/people/felix.blume/sounds/667708/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train passing by with microphone 1 meter away, rail wagon, train horn, recorded in the desert in Bagdad, California","Train passing by with microphone 1 meter away, rail wagon, train horn, recorded in the desert in Bagdad, California
Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
Recorded in October 2013 in Tucson, Arizona (USA)
Original recording in Wave, 96kHz, 24bit
Sound Ref: @CD131019T010",186.017,96000.0,24,wav,80,4.5,,30.624,47.262,667708_Train passing by with microphone 1 meter away rail wagon train horn recorded in the desert in Bagdad California.mp3
573666.mp3,"railroad, train, horn",573666,https://freesound.org/people/TRP/sounds/573666/,TRP,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,Train horn distant very noisy lofi Florida April 99.flac,Distant train horn. MiniDisc recorder with Sony ECM-DS70P.,30.1146,48000.0,16,flac,103,5.0,,3.822,21.625,573666_Train horn distant very noisy lofi Florida April 99flac.mp3
667739.mp3,"wagon, Blume, field-recording, Bagdad, Felix, rail, Felixblume, horn, recording, train, California, night, close, passing, desert, transport, movement",667739,https://freesound.org/people/felix.blume/sounds/667739/,felix.blume,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,"Train passing by, microphone 1 meter away, rail wagon, train horn, recorded at night in the desert in Bagdad, California","Train passing by, microphone 1 meter away, rail wagon, train horn, recorded at night in the desert in Bagdad, California

Sound recorded by a MS setup Schoeps CCM41+CCM8
Sound Devices 788T recorder with CL8
MS is encoded in STEREO Left-Right
Recorded in October 2013 in Bagdad, California (USA)
Original recording in Wave, 96kHz, 24bit
Sound Ref: @CD131019T014",129.33,96000.0,24,wav,58,4.0,,33.23,54.078,667739_Train passing by microphone 1 meter away rail wagon train horn recorded at night in the desert in Bagdad California.mp3
451146.mp3,"track, horn, train, distant, freight, pass, by, movement",451146,https://freesound.org/people/kyles/sounds/451146/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Transportation,Train,freight train pass by distant great with horn toots and clear track movement and NO TRAFFIC WOAH good one +branch snap nearby acoustic detail nice touch.flac,freight train pass by distant great with horn toots and clear track movement and NO TRAFFIC WOAH good one +branch snap nearby acoustic detail nice touch.flac,185.894,48000.0,24,flac,130,5.0,,17.4,45.903,451146_freight train pass by distant great with horn toots and clear track movement and NO TRAFFIC WOAH good one branch snap nearby acoustic detail nice touchflac.mp3
220220.mp3,"city, street, field-recording, bell, train, Denver, horn, light-rail, exterior, squeal",220220,https://freesound.org/people/exuberate/sounds/220220/,exuberate,http://creativecommons.org/licenses/by/3.0/,Transportation,Train,Train_LtRail_Horn_By_T0146.wav,"Light-rail train passes by, city center Denver.  Distant horn at beginning as train approaches, Close horn at :08, close squeals. Tascam DR-40.",26.9359,48000.0,24,wav,396,4.0,,0.0,26.89,220220_Train_LtRail_Horn_By_T0146wav.mp3
